gene	intron	splicingRate	cleavageRate	tau	fracSplicedCT
ABCB6	(220078673, 220078842)	0.014698300000000001	0.12475900000000001	2.230036735719082	0.8657558540910344
ABCB6	(220079220, 220079682)	0.00856881	0.12475900000000001	2.7205797310206346	0.9141696728465224
ABCB6	(220079804, 220080718)	0.00821704	0.12475900000000001	3.325582758559216	0.9129158860240386
ABCB6	(220080902, 220081085)	0.0706309	0.12475900000000001	3.5399033291254898	0.49726125293833
ABCB6	(220081187, 220081373)	0.03698725	0.12475900000000001	3.708089498943165	0.6724705863795095
ABCB6	(220081554, 220082391)	0.02619285	0.12475900000000001	4.302580890868143	0.7383968281597635
ABCC2	(101542634, 101544364)	0.30856700000000004	0.12475900000000001	14.644826539607902	0.003138480083506348
ABCC2	(101544538, 101551990)	0.8592525	0.12475900000000001	13.095477595194996	1.6453201542761662e-06
ABCC2	(101552116, 101553307)	0.46690849999999995	0.12475900000000001	12.827907104794814	0.000528208318311731
ABCC2	(101553756, 101554169)	0.342632	0.12475900000000001	12.652777444411399	0.003496374405671751
ABCC2	(101554225, 101556853)	0.259095	0.12475900000000001	12.107478130642157	0.01411008566517053
ABCC2	(101557088, 101558963)	0.2667775	0.12475900000000001	11.678796479355606	0.014131696953596985
ABCC2	(101559127, 101560142)	0.39389050000000003	0.12475900000000001	11.439262987949519	0.0026567240921335842
ABCC2	(101560320, 101563775)	0.3982885	0.12475900000000001	10.701158514431018	0.0033612687276047787
ABCC2	(101564030, 101565138)	0.1150785	0.12475900000000001	10.424242357699471	0.15673733369198894
ABCC2	(101565204, 101567140)	0.449069	0.12475900000000001	9.290907874782441	0.0033519784279798966
ABCC2	(101567986, 101569890)	0.40334499999999995	0.12475900000000001	6.952966897777044	0.014302030038275227
ABCC2	(101569975, 101571292)	0.610146	0.12475900000000001	6.508921398377256	0.0031995352363194153
ABCC2	(101571359, 101572774)	0.4136205	0.12475900000000001	6.039538067342673	0.019058223692019396
ABCC2	(101577241, 101578546)	0.3490805	0.12475900000000001	4.211413514892192	0.06053054798974109
ABCE1	(146019571, 146025537)	0.102336155	0.371347	8.05665782100899	0.3437333399010757
ABCE1	(146026842, 146029166)	0.14745350000000002	0.371347	6.424138251507522	0.2775805409018199
ABCE1	(146029264, 146030283)	0.1776365	0.371347	5.915018802186557	0.23653604123869257
ABCE1	(146030401, 146031254)	0.1792435	0.371347	5.405794142781669	0.2559411188023937
ABCE1	(146031392, 146031526)	0.152474	0.371347	5.258610593996721	0.3179648365615844
ABCE1	(146032216, 146033390)	0.1592355	0.371347	4.2499703920292795	0.35572949426218964
ABCE1	(146033480, 146038444)	0.245701	0.371347	1.5151701877677723	0.4147461172912539
ABCF3	(183904442, 183904583)	0.154513	0.225855	4.637441740710401	0.29002416253240887
ABCF3	(183904663, 183905184)	0.0855619	0.225855	4.122190215665826	0.5096955177709991
ABCF3	(183905231, 183905451)	0.0424806	0.225855	3.8932847960536776	0.7133848022260637
ABCF3	(183905771, 183905928)	0.131326	0.225855	3.4843414059600635	0.400142688139789
ABCF3	(183906195, 183906548)	0.185734	0.225855	2.952800731205261	0.3170906546439493
ABCF3	(183907065, 183907175)	0.198867	0.225855	2.4152587907677434	0.32894756864103664
ABCF3	(183907719, 183908786)	0.023638799999999998	0.225855	1.034110360074216	0.8833922147181711
ABCF3	(183909043, 183910388)	0.41093050000000003	0.225855	0.18151812224121278	0.32918644175592093
ABCF3	(183911022, 183911152)	0.19742700000000002	0.225855	0.08295391087498194	0.5249129892391364
ABHD10	(111698050, 111700630)	0.10657825000000001	0.288243	2.7432928830277428	0.5449808562057888
ABHD10	(111700814, 111705110)	0.00281047	0.288243	1.68244246300493	0.9856720603588296
ABHD10	(111705222, 111705760)	0.1091666	0.288243	1.5285244333141201	0.6138360365972857
ABHD10	(111705898, 111710223)	2.6924315	0.288243	0.4716995617601436	0.027157017883873466
ABHD2	(89631794, 89656955)	0.0847669	0.23527350000000002	43.67691533191373	0.01813239276216474
ABHD2	(89659752, 89694907)	0.2330355	0.23527350000000002	34.08304178805824	0.00017849707349783974
ABHD2	(89695083, 89698597)	0.279749	0.23527350000000002	33.254516911320025	4.164289578665186e-05
ABHD2	(89698765, 89719042)	0.4439795	0.23527350000000002	27.170570745673146	1.997885049641842e-06
ABHD2	(89719226, 89728654)	0.289696	0.23527350000000002	17.333532589531277	0.0029556208297634432
ABHD2	(89728747, 89731423)	0.33423	0.23527350000000002	14.499704181878673	0.003246257806832561
ABHD2	(89731534, 89734310)	0.365086	0.23527350000000002	11.545113133524382	0.005789327465040845
ABHD2	(89734380, 89736465)	0.421056	0.23527350000000002	9.339659822404343	0.007023918060234371
ABHD2	(89736550, 89738457)	0.11662149999999999	0.23527350000000002	7.301022701406168	0.2853495418964201
ABHD4	(23070660, 23072294)	0.0545996	0.3537525	4.9759508011441325	0.660196870549084
ABHD4	(23072667, 23072829)	0.040817400000000004	0.3537525	4.654566272276498	0.7414214268227718
ABI1	(27040712, 27044583)	0.01050837	0.3537525	13.821445130044125	0.8398654067333362
ABI1	(27048167, 27054146)	0.008928955	0.3537525	28.212217383217972	0.7581810891616789
ACAA1	(38164613, 38167055)	0.06473155	0.1888445	0.7338305004582968	0.7101764358073791
ACAA1	(38167372, 38167652)	0.0622023	0.1888445	0.8872794702564062	0.7118370368214757
ACAA1	(38168191, 38169276)	0.056858	0.1888445	1.4669262610813407	0.7070852625102888
ACAA1	(38169357, 38170780)	0.183593	0.1888445	2.0737678177976133	0.3464992695660622
ACAA1	(38173496, 38175442)	0.0843167	0.1888445	3.9548152495870177	0.49529826467560006
ACAA1	(38175500, 38178082)	0.08338804999999999	0.1888445	5.0200158544613265	0.45641989434111613
ACAA2	(47329223, 47339838)	0.44075400000000003	0.23329299999999997	9.980490039086542	0.004253787255925401
ACACB	(109604798, 109605700)	0.0063901900000000005	0.23329299999999997	168.04463811286865	0.33258493716611975
ACACB	(109605839, 109609609)	0.0020138450000000002	0.23329299999999997	167.71839670050133	0.7072620252300684
ACACB	(109623545, 109625803)	0.005413215000000001	0.23329299999999997	166.36686090314225	0.3971195212486273
ACACB	(109631534, 109634812)	0.00377197	0.23329299999999997	165.61497835414832	0.5269056418473793
ACAD10	(112124043, 112130500)	0.0971035	0.849773	15.783679556536905	0.1938152398386603
ACAD10	(112130700, 112139965)	0.35806099999999996	0.849773	13.811004230774653	0.005007609203296389
ACAD10	(112140114, 112143541)	0.359604	0.849773	13.140733412811208	0.006230169913312231
ACAD10	(112143736, 112147329)	0.410356	0.849773	12.488087819992128	0.00401161295197887
ACAD10	(112150461, 112153624)	0.38581	0.849773	11.403503868884389	0.008447246276930002
ACAD10	(112153766, 112159474)	0.91178	0.849773	10.395590268569812	3.689357558717401e-05
ACAD10	(112159543, 112165765)	0.5934145	0.849773	6.946958257193787	0.009541868113356245
ACAD10	(112167760, 112171726)	0.6015250000000001	0.849773	5.89152352981676	0.016921960822240054
ACAD10	(112174808, 112182446)	0.9832784999999999	0.849773	3.993476175768489	0.009136596360031111
ACAD10	(112182847, 112183947)	0.047074985	0.849773	3.7277141348704976	0.7950110943809471
ACAD11	(132295859, 132297639)	0.00457131	0.849773	6.46159009489047	0.9656991209707252
ACAD11	(132322171, 132323941)	0.013244849999999999	0.849773	14.533557440901948	0.8122387882859572
ACAD11	(132324049, 132337477)	0.014813835	0.849773	17.01086629387118	0.7639303515121875
ACAD11	(132337616, 132338311)	2.9841102	0.849773	17.25792624960731	9.54315626066006e-24
ACAD11	(132345661, 132347183)	0.09795519999999999	0.849773	22.37558412952754	0.100168319215856
ACAD11	(132347290, 132349280)	0.15041	0.849773	23.010177366579278	0.026677632868178803
ACAD11	(132350323, 132358335)	0.07980519999999999	0.849773	24.918578734019324	0.1251310314057019
ACAD11	(132358500, 132360815)	0.131018	0.849773	25.441255199094012	0.030910711408029392
ACAD11	(132360977, 132361520)	2.706518	0.849773	25.589838629689844	1.9922702998491954e-31
ACAD11	(132361646, 132363640)	0.13876349999999998	0.849773	26.036642704673046	0.02318633965921115
ACAD11	(132363740, 132378446)	0.07748745	0.849773	32.22397488614463	0.07545499644789931
ACAD8	(134123603, 134126441)	0.061656	0.1917935	7.912673455943626	0.464585757585816
ACAD8	(134126542, 134126981)	0.03922335	0.1917935	7.542647345611272	0.6175969146822211
ACAD8	(134128518, 134128901)	0.017897765	0.1917935	5.437365100188598	0.8298306022709337
ACAD8	(134128978, 134129501)	0.043527575	0.1917935	3.583599122602503	0.6973157447583156
ACAD8	(134129639, 134130937)	0.024520504999999998	0.1917935	2.7438797932328702	0.8289519187032302
ACAD8	(134131266, 134131631)	0.07807235	0.1917935	2.338054434888493	0.5921216854774962
ACAD8	(134131784, 134132413)	0.03620835	0.1917935	1.8807699532958382	0.7858148710675285
ACADM	(76190502, 76194085)	0.05793505	0.0964719	14.387093922918263	0.2714826947420922
ACADM	(76194173, 76198328)	0.07227325	0.0964719	11.726943631208721	0.2449546608880262
ACADM	(76198607, 76199212)	0.0457516	0.0964719	11.310379884131239	0.4042927777896267
ACADM	(76199313, 76200475)	0.07471355	0.0964719	10.715221498883658	0.25307536866266556
ACADM	(76200556, 76205664)	0.134443	0.0964719	8.270030001615492	0.13742937727318838
ACADM	(76205795, 76211490)	0.027031299999999998	0.0964719	6.243762340156803	0.6598172967578311
ACADM	(76211599, 76215103)	0.024723255	0.0964719	5.302034801456622	0.6982110334190801
ACADM	(76215244, 76216135)	0.0474053	0.0964719	5.033044261755934	0.5281888668399807
ACADVL	(7125621, 7125985)	0.005806915	0.0964719	3.1487296016041744	0.9261350659297795
ACADVL	(7126556, 7126962)	6.22209	0.0964719	2.146852645270464	2.4127694299231453e-08
ACAP2	(195000157, 195006524)	0.006771425	0.124774	2.76206122082613	0.9309485943642847
ACAP2	(195006586, 195009849)	0.0104929	0.124774	3.592427727087145	0.8883044481704769
ACAP2	(195009960, 195012434)	0.1020677	0.124774	4.237990860526164	0.3568961998353489
ACAP2	(195012544, 195012993)	0.01370335	0.124774	4.377592327293051	0.8485804764384113
ACAP2	(195013181, 195015447)	0.275064	0.124774	4.990440269056826	0.07908391094560721
ACAP2	(195015540, 195016436)	0.1630685	0.124774	5.237427479490556	0.1845252815372099
ACAP2	(195016621, 195017918)	0.256877	0.124774	5.607533693709755	0.0774247400799557
ACAP2	(195018010, 195022303)	0.2940675	0.124774	6.70261854482391	0.04150212099388434
ACAP2	(195022373, 195022694)	0.22523100000000001	0.124774	6.80026465127445	0.07706749004999965
ACAP2	(195022903, 195027239)	0.288458	0.124774	7.935306988404175	0.030607571654353113
ACAP2	(195028052, 195029514)	0.14462150000000001	0.124774	8.503452492688034	0.13540858526580263
ACAP2	(195029566, 195041429)	0.17767149999999998	0.124774	11.479036529409848	0.053670346655972825
ACAP2	(195041542, 195047613)	0.158742	0.124774	13.023393363911547	0.05568057325719661
ACAP2	(195047688, 195053756)	0.22545199999999999	0.124774	14.557511092621754	0.013378657704658375
ACAP2	(195053852, 195057660)	0.29132899999999995	0.124774	15.53247375140161	0.0032487376600229124
ACAP2	(195057705, 195063199)	0.36848499999999995	0.124774	16.937260489672017	0.0004926770243154612
ACAP2	(195063383, 195065987)	0.3287375	0.124774	17.666039777053815	0.0008267515941680986
ACAP2	(195066046, 195101737)	0.4056725	0.124774	24.54363948763941	1.1151967771682693e-05
ACAP2	(195101791, 195102631)	0.1589925	0.124774	24.752761515565613	0.008590047174135609
ACAP2	(195102751, 195112818)	0.248689	0.124774	27.135676614541268	0.0003918391564935531
ACAP2	(195112876, 195163523)	0.253706	0.124774	40.14252785817432	1.2446646818076917e-05
ACAT1	(107992405, 108002633)	0.3878765	0.441862	2.4675611770979065	0.2044929112972515
ACAT1	(108002681, 108004546)	0.45658849999999995	0.441862	1.7823033470645533	0.21795793172916567
ACAT1	(108004664, 108004947)	0.3446715	0.441862	1.638660696858921	0.31935966347576233
ACBD3	(226342534, 226346884)	0.12201229999999999	0.2736415	10.294801053459512	0.1969484842914834
ACBD3	(226347059, 226349231)	0.1734125	0.2736415	10.871861444226703	0.09290505606322726
ACBD3	(226349390, 226352489)	0.1298185	0.2736415	11.672910763834498	0.14902841885267804
ACBD3	(226352630, 226353559)	0.16904200000000003	0.2736415	11.935993259838288	0.08219010306393743
ACBD3	(226353701, 226374090)	0.21369950000000001	0.2736415	19.387429206378314	0.008913135819874388
ACBD6	(180283857, 180366650)	0.28427	0.27720049999999996	10.992104569648326	0.021697814671243005
ACBD6	(180366740, 180382500)	0.30455849999999995	0.27720049999999996	12.58612516845459	0.01031117929716417
ACBD6	(180382606, 180399314)	0.40946000000000005	0.27720049999999996	18.897572397615214	0.0001760224674065708
ACBD6	(180399397, 180461403)	0.278051	0.27720049999999996	32.187486626931594	6.478458055656109e-05
ACBD6	(180461500, 180464595)	0.0922721	0.27720049999999996	32.85044109120921	0.036206569535937365
ACBD6	(180464660, 180471179)	0.0725962	0.27720049999999996	37.43311956841259	0.05233377659737855
ACER3	(76572123, 76637600)	0.35764	0.8281675000000001	31.358206894475583	9.408350224802932e-06
ACER3	(76670075, 76687332)	0.5619225	0.8281675000000001	17.05049079680583	4.112218675525007e-05
ACER3	(76687385, 76696686)	0.154276	0.8281675000000001	13.892829965799045	0.09884941544689554
ACER3	(76696768, 76701582)	0.067342	0.8281675000000001	12.240070993315697	0.40557548807865956
ACER3	(76701618, 76709806)	0.1072773	0.8281675000000001	9.463868013392691	0.32075909594838664
ACER3	(76726161, 76727718)	0.00552292	0.8281675000000001	3.417254713735481	0.9748029507566043
ACER3	(76727823, 76730774)	0.007644225000000001	0.8281675000000001	2.3856306492115635	0.9729483832987941
ACER3	(76730820, 76731317)	0.00677305	0.8281675000000001	2.2023283366996225	0.977202309672303
ACIN1	(23530831, 23531376)	0.288146	0.445028	0.39425329587600455	0.5418054106199917
ACIN1	(23531732, 23532137)	0.1611835	0.445028	0.47752466922089454	0.6797291757717622
ACIN1	(23532283, 23532644)	0.014548315	0.445028	0.6163842671883324	0.9596994066267159
ACIN1	(23532786, 23533313)	0.0760546	0.445028	0.8564271303460647	0.8001895901159958
ACIN1	(23535217, 23538684)	0.00704976	0.445028	4.223317926914748	0.9555287978800053
ACO1	(32384733, 32405482)	0.182492	0.32739450000000003	18.127531632921013	0.02349067397062084
ACO1	(32407427, 32408511)	0.0807487	0.32739450000000003	17.51721604454316	0.194963162082936
ACO1	(32408649, 32418125)	0.06837815	0.32739450000000003	9.062709024983022	0.44514048875698004
ACO1	(32418195, 32418325)	0.1167405	0.32739450000000003	8.974723651388015	0.25854734967368026
ACO1	(32418509, 32419035)	0.11211735	0.32739450000000003	8.662375575125743	0.28204140075449285
ACO1	(32419175, 32420853)	0.1207985	0.32739450000000003	7.862588529147142	0.28256491197658357
ACO1	(32421025, 32423316)	0.155363	0.32739450000000003	3.2972107791222207	0.4063204480924027
ACO2	(41865186, 41895729)	0.319328	0.32739450000000003	10.352443927104883	0.01856315367082072
ACO2	(41895866, 41903794)	0.0476086	0.32739450000000003	7.713242401562855	0.6047228052841965
ACO2	(41904053, 41907879)	0.04384895	0.32739450000000003	4.210256023346524	0.7332214655297392
ACOX3	(8407770, 8411938)	0.12796555	0.108349	5.480635379829184	0.22737860697776932
ACOX3	(8412082, 8416018)	0.1961612	0.108349	6.252233362475293	0.10437212046002721
ACOX3	(8416108, 8416580)	0.11498104999999999	0.108349	6.35825537070683	0.23354696149132978
ACOX3	(8416655, 8417492)	0.224889	0.108349	6.530305320007829	0.07486316608925221
ACOX3	(8417726, 8418104)	0.351189	0.108349	6.6457598912492895	0.02285050848265403
ACSL3	(223725976, 223752547)	0.265496	0.361611	14.484692072898437	0.012324379093180722
ACSL3	(223752606, 223773450)	0.1087195	0.361611	11.13907022262341	0.22903035360244808
ACSL3	(223765498, 223773450)	0.0080241	0.361611	11.13907022262341	0.8946450176090415
ACSL3	(223773868, 223781036)	0.029297499999999997	0.361611	8.815840936786586	0.714489791955541
ACSL3	(223781214, 223782763)	0.02701095	0.361611	8.286943365386612	0.7438795260213191
ACSL3	(223782873, 223783781)	0.0511121	0.361611	7.975178612818475	0.5828438388392279
ACSL3	(223783920, 223785997)	0.03544415	0.361611	7.296523709389211	0.7031920625135034
ACSL3	(223786148, 223787425)	0.03678045	0.361611	6.859195549598152	0.7052871069434862
ACSL3	(223787867, 223789173)	0.060982949999999994	0.361611	5.8790781668501495	0.5978793684222837
ACTA2	(90707143, 90708558)	0.03103151	0.361611	5.765219571891771	0.7701007145934416
ACTL6A	(179288029, 179291156)	0.0758783	2.810865	6.471103355330102	0.5959175040818292
ACTL6A	(179291257, 179292157)	0.08749604999999999	2.810865	6.034872838810832	0.5719631615560101
ACTL6A	(179292255, 179294004)	0.05213355	2.810865	5.229959987650901	0.7474905357430007
ACTL6A	(179294701, 179298427)	0.09841844999999999	2.810865	3.3024399331406826	0.6980702280498492
ACTL6A	(179298489, 179298681)	0.23805349999999997	2.810865	3.116778289754399	0.4390005324594527
ACTN1	(69352292, 69356855)	0.008347355	2.810865	1.6250212545179554	0.9836059658516164
ACTR10	(58667012, 58669572)	0.18725750000000002	0.319488	14.346796398242176	0.04294502724743588
ACTR10	(58669645, 58674653)	0.2508015	0.319488	11.592628327437996	0.030596398113299977
ACTR10	(58674736, 58675716)	0.1806345	0.319488	11.016426662556118	0.0873283544206144
ACTR10	(58675825, 58678009)	0.041328550000000006	0.319488	10.214626348917921	0.5805347376100012
ACTR10	(58678117, 58680348)	0.0202439	0.319488	9.475071411406367	0.7762742076330079
ACTR10	(58680416, 58681922)	0.003916695	0.319488	8.977397417544381	0.953756884735129
