gene	intron	splicingRate	cleavageRate	tau	fracSplicedCT
AATF	(35378313, 35388910)	0.0146294	0.1859575	7.7511101237995295	0.8276842757685108
AATF	(35388982, 35413900)	0.0152819	0.1859575	0.10036944917583668	0.922644821780632
ABCA1	(107602800, 107607757)	0.169571	0.1859575	25.04075837032238	0.007489346765767834
ABCA1	(107607850, 107620802)	0.1274118	0.1859575	27.387658950335553	0.018108476436770854
ABCA1	(107620979, 107623959)	0.21925250000000002	0.1859575	27.955628680584816	0.000999526615513913
ABCA1	(107624081, 107645319)	0.181553	0.1859575	30.896624263686206	0.0018536315544877625
ABCA1	(107645438, 107646707)	0.1490465	0.1859575	31.063780406556923	0.005415055953980534
ABCA1	(107646849, 107651382)	0.1087755	0.1859575	31.626788308517007	0.02022630244309933
ABCB6	(220075830, 220077108)	0.1502575	0.149271	2.3391716600224886	0.350664900332739
ABCB6	(220077787, 220077962)	0.138039	0.149271	2.829518260430772	0.3515574293411344
ABCB6	(220078388, 220078547)	0.214277	0.149271	3.2836416854336417	0.2031609450491973
ABCB6	(220078673, 220078842)	0.0975163	0.149271	3.512644096332525	0.42942703239781715
ABCB6	(220079220, 220079682)	0.04428485	0.149271	4.164718757875108	0.6413136674799975
ABCB6	(220080902, 220081085)	0.67320985	0.149271	5.253838698523017	0.00528175042690186
ABCB6	(220081187, 220081373)	0.12272840000000002	0.149271	5.477407153909045	0.2801949044447704
ABCB6	(220081554, 220082391)	0.1246395	0.149271	6.267659541349937	0.24951508212851403
ABCB6	(220082529, 220082846)	0.132249	0.149271	6.620866649685503	0.2209004700494054
ABCB7	(74273420, 74280057)	0.02744925	0.149271	6.963659891151769	0.6977099764027656
ABCB7	(74280165, 74282162)	0.061158599999999994	0.149271	7.440734119853863	0.45002479792814787
ABCB7	(74282266, 74284904)	0.012353300000000001	0.149271	8.0621771294031	0.8360176506441065
ABCB7	(74285076, 74288841)	0.00686596	0.149271	8.954453252158514	0.8990190605805946
ABCB7	(74288971, 74289125)	0.006831945	0.149271	9.022589551351693	0.8990702698229157
ABCB7	(74289289, 74290199)	0.00688859	0.149271	9.285128836521508	0.8966618230171816
ABCB7	(74290357, 74291343)	0.0174062	0.149271	9.564779620724737	0.758219749093424
ABCB7	(74291518, 74293523)	0.005521224999999999	0.149271	10.097680590622497	0.9120396131108486
ABCB7	(74293791, 74295196)	0.00593578	0.149271	10.5066454175211	0.9036076916407721
ABCB7	(74295465, 74296356)	0.015268549999999999	0.149271	10.790207401503396	0.7694045752479723
ABCB7	(74296489, 74318776)	0.04056125	0.149271	15.123143319712964	0.42579769557493724
ABCB7	(74318896, 74332720)	0.139996	0.149271	17.623251467553196	0.04377154178975412
ABCB7	(74332807, 74334588)	0.138036	0.149271	18.140024944861747	0.042478196090612236
ABCC2	(101542634, 101544364)	0.40193650000000003	1.7412450000000002	10.692949395833352	0.011047206510154119
ABCC2	(101544538, 101551990)	1.10255	1.7412450000000002	9.457423439400477	1.8132198702683707e-05
ABCC2	(101552116, 101553307)	0.6279235	1.7412450000000002	9.24404975927694	0.0022150179889032363
ABCC2	(101553756, 101554169)	0.2727635	1.7412450000000002	9.104392878284923	0.07215976160069908
ABCC2	(101554225, 101556853)	0.3055875	1.7412450000000002	8.669544770880536	0.060144960978231514
ABCC2	(101557088, 101558963)	0.299926	1.7412450000000002	8.32769324084207	0.07018539688836355
ABCC2	(101559127, 101560142)	0.431605	1.7412450000000002	8.136677622872707	0.02391450642670374
ABCC2	(101560320, 101563775)	0.47918700000000003	1.7412450000000002	7.548077334422586	0.02106711614790598
ABCC2	(101564030, 101565138)	0.0776769	1.7412450000000002	7.327250966914322	0.5418306777856852
ABCC2	(101565204, 101567140)	0.405682	1.7412450000000002	7.002897050735642	0.04734062729608563
ABCC2	(101567278, 101567839)	0.5543515000000001	1.7412450000000002	6.889648605476454	0.01664443442996473
ABCC2	(101567986, 101569890)	0.6144685000000001	1.7412450000000002	6.557355957083612	0.013147390800109411
ABCC2	(101569975, 101571292)	0.663778	1.7412450000000002	6.330211006792647	0.010836731029651481
ABCC2	(101571359, 101572774)	0.6556875	1.7412450000000002	6.060226345201743	0.013661083866628556
ABCC2	(101577241, 101578546)	0.598263	1.7412450000000002	5.087206092717376	0.03547853352299278
ABCC2	(101579026, 101590063)	0.9151225000000001	1.7412450000000002	3.285845400144802	0.032409286703798786
ABCC2	(101590608, 101591367)	0.374269	1.7412450000000002	3.0818882634673135	0.2597196048344159
ABCC2	(101591888, 101594136)	0.716968	1.7412450000000002	2.649818964327945	0.10596253488620376
ABCC2	(101594292, 101595847)	0.7100915000000001	1.7412450000000002	2.395294726526052	0.12965069107261415
ABCC2	(101596047, 101601723)	0.5234535	1.7412450000000002	1.5211951231806866	0.34676215223686774
ABCC2	(101601850, 101603555)	0.468681	1.7412450000000002	1.248671216896018	0.4388545987943363
ABCC2	(101603657, 101604078)	1.0205945	1.7412450000000002	1.170870996925013	0.19084741046812825
ABCC2	(101604222, 101605380)	1.02585	1.7412450000000002	0.9771886137467174	0.23092862515157098
ABCC2	(101606884, 101610358)	0.22851605	1.7412450000000002	0.23667332690988374	0.8374484912366651
ABCC2	(101610553, 101611258)	0.008591305	1.7412450000000002	0.1027914952198179	0.9942118343132369
ABCF3	(183904068, 183904294)	0.2012315	0.335694	6.131839440241817	0.1820309468409563
ABCF3	(183904442, 183904583)	0.1630125	0.335694	5.896697447156026	0.2574182440222598
ABCF3	(183904663, 183905184)	0.09989015000000001	0.335694	5.407699738351319	0.4490307486368943
ABCF3	(183905231, 183905451)	0.0444374	0.335694	5.190457827784169	0.701196300170908
ABCF3	(183905771, 183905928)	0.13880745	0.335694	4.802351493175442	0.36324897149252733
ABCF3	(183906195, 183906548)	0.2010265	0.335694	4.297894622195543	0.26361431886981274
ABCF3	(183906932, 183907042)	0.2775035	0.335694	3.895956405640592	0.1856989290563284
ABCF3	(183907719, 183908786)	0.019605035	0.335694	2.476968045981009	0.9000357434349542
ABCF3	(183909043, 183910388)	0.3244435	0.335694	1.0935591783424727	0.35663362552206634
ABCF3	(183910684, 183910889)	0.5599225	0.335694	0.6545769975788067	0.2598048085751174
ABCF3	(183911022, 183911152)	0.25658400000000003	0.335694	0.42413325797632373	0.5083414576913146
ABCG2	(89042944, 89052212)	2.22759	0.335694	11.199675161795865	1.9153343929483953e-12
ABCG2	(89052365, 89052954)	0.67038	0.335694	11.311488859708767	0.00016984797636971307
ABCG2	(89053069, 89053727)	0.6064075	0.335694	11.427974019394313	0.0003484826399335104
ABCG2	(89053787, 89060944)	2.210315	0.335694	12.515520458528307	1.2767034463845675e-13
ABHD10	(111698050, 111700630)	0.07602565	0.309473	1.257752376176657	0.7295785194854357
ABHD10	(111700814, 111705110)	0.00237112	0.309473	0.7713707926400646	0.9905830107396096
ABHD10	(111705222, 111705760)	0.1363105	0.309473	0.7008020361001572	0.6309748760897763
ABHD10	(111705898, 111710223)	0.154084	0.309473	0.2162660969653778	0.6457249439459114
ABHD2	(89631794, 89656955)	0.35098050000000003	0.17654999999999998	16.139999317518964	0.001159892916285507
ABHD2	(89657055, 89659552)	0.6410290000000001	0.17654999999999998	15.902875450458364	8.073303862183425e-06
ABHD4	(23070660, 23072294)	0.02620943	0.26183500000000004	3.4096902542252265	0.8312985832284384
ABHD4	(23072667, 23072829)	0.038266999999999995	0.26183500000000004	3.1497155545504327	0.7734161272544741
ABHD4	(23072984, 23075327)	0.03431122	0.26183500000000004	1.9358523773772827	0.8273228764176017
ABHD4	(23075439, 23078629)	0.15763339999999998	0.26183500000000004	0.8698228467294813	0.5442281135464425
ABHD4	(23078816, 23079764)	0.04806679	0.26183500000000004	0.512372463382305	0.8243426434688268
ABI1	(27037674, 27040526)	0.0113275	0.26183500000000004	6.196460420578582	0.8935591669841904
ABI1	(27112234, 27149675)	1.6974755000000001	0.26183500000000004	50.010635869145844	1.8108041642260514e-38
ACAD11	(132298402, 132322072)	0.044627285	0.10742755000000001	11.145877547166224	0.4296283272187943
ACAD11	(132322171, 132323941)	0.01301017	0.10742755000000001	11.47466450064067	0.7682781462373137
ACAD11	(132324049, 132337477)	0.01536699	0.10742755000000001	13.855863110715628	0.7070748172198063
ACAD11	(132337616, 132338311)	0.12273999999999999	0.10742755000000001	14.002577032169713	0.08368737409227339
ACAD11	(132338389, 132345534)	0.0846073	0.10742755000000001	20.181485479747423	0.1014325538428547
ACAD11	(132345661, 132347183)	0.08840845	0.10742755000000001	20.495723448260268	0.08959497446831759
ACAD11	(132347290, 132349280)	0.11626385	0.10742755000000001	20.895333527078606	0.04230615566874876
ACAD11	(132349402, 132350184)	0.1139845	0.10742755000000001	21.06760224965933	0.043955000384704325
ACAD11	(132350323, 132358335)	0.06273565	0.10742755000000001	22.6208791940791	0.1527310313759451
ACAD11	(132358500, 132360815)	0.1305995	0.10742755000000001	23.093474804698786	0.022113568080224244
ACAD11	(132360977, 132361520)	0.1720825	0.10742755000000001	23.227821540782205	0.007059908538582118
ACAD11	(132361646, 132363640)	0.10517185000000001	0.10742755000000001	23.63181456276355	0.042087915036993884
ACAD11	(132363740, 132378446)	0.0942501	0.10742755000000001	29.666070194582804	0.03252051863430131
ACAD9	(128603589, 128612397)	0.0759166	0.07854520000000001	4.587850610939953	0.3589520083140381
ACAD9	(128612499, 128614152)	0.1663205	0.07854520000000001	3.3984373804475316	0.18227013281787408
ACADM	(76190502, 76194085)	0.08346895	0.07854520000000001	14.005620230884283	0.15061267006040224
ACADM	(76194173, 76198328)	0.11006235	0.07854520000000001	11.987276920499399	0.11132048183872519
ACADM	(76198607, 76199212)	0.1054525	0.07854520000000001	11.617999870279952	0.12538125625677682
ACADM	(76199313, 76200475)	0.1294305	0.07854520000000001	11.090401550792215	0.08988868489943791
ACADM	(76200556, 76205664)	0.20693650000000002	0.07854520000000001	8.930553657900461	0.04334511841544945
ACADVL	(7124377, 7124856)	1.0192385000000002	4.119835	0.6797543870016896	0.40096082967246965
ACADVL	(7125001, 7125270)	2.69576	4.119835	0.6043071172379633	0.1185444587911397
ACADVL	(7125621, 7125985)	0.11928309000000001	4.119835	0.4740056730808029	0.9184360535118803
ACADVL	(7126184, 7126451)	0.001899085	4.119835	0.38908193465110114	0.9988009645403589
ACAP2	(195112876, 195163523)	0.223217	0.1667795	44.801698638079785	1.94052686488645e-05
ACAT1	(107992405, 108002633)	0.3112285	0.339484	7.0477610166374	0.058186309247998384
ACAT1	(108002681, 108004546)	0.33534450000000005	0.339484	6.2979009510097645	0.06087101192668057
ACAT1	(108004664, 108004947)	0.2873055	0.339484	6.140716483515419	0.09278729457388069
ACBD3	(226352630, 226353559)	0.189589	0.554579	7.0222129044451	0.19683452638599871
ACBD3	(226353701, 226374090)	0.155662	0.554579	16.60866368375509	0.05885179831942652
ACO2	(41865186, 41895729)	0.193396	0.554579	8.651399650656046	0.13913558710978596
ACOX3	(8407770, 8411938)	0.223365	1.0127375	6.874223292863735	0.17644128694539352
ACOX3	(8416108, 8416580)	0.1587445	1.0127375	7.935205626434657	0.2452976756988951
ACOX3	(8416655, 8417492)	0.35309650000000004	1.0127375	8.14365368507677	0.041810666854911256
ACOX3	(8417726, 8418104)	0.43116450000000006	1.0127375	8.283533303376082	0.019717324652463075
ACOX3	(8418262, 8442374)	0.2973335	1.0127375	20.258486485648998	0.0018716199020767518
ACTA2	(90699455, 90700985)	0.023316755	0.13899645	4.5362565369168415	0.770396299438108
ACTA2	(90701147, 90701541)	0.028602925	0.13899645	5.575968896880123	0.7070760258445403
ACTA2	(90701626, 90703553)	0.017896465	0.13899645	6.008919297011045	0.795604144118341
ACTA2	(90703664, 90707014)	0.03623925	0.13899645	6.7536714515106056	0.6209954525999724
ACTA2	(90707143, 90708558)	0.08442995	0.13899645	7.085915694951034	0.34201620228978574
ACTA2	(90708710, 90750695)	0.0105468	0.13899645	20.083382363099545	0.7520498460996595
ACTL6A	(179280905, 179287611)	1.21078	1.8724950000000002	5.816207259304484	0.0005309365671955062
ACTL6A	(179287688, 179287854)	1.002128	1.8724950000000002	5.750203626982919	0.002047594008817629
ACTL6A	(179288029, 179291156)	0.9214115	1.8724950000000002	4.853314763090703	0.007657505007214913
ACTL6A	(179291257, 179292157)	1.2792249999999998	1.8724950000000002	4.581423257107629	0.0016928399181216905
ACTL6A	(179292255, 179294004)	1.0141499999999999	1.8724950000000002	4.079741327486514	0.010354927048644644
ACTL6A	(179294099, 179294407)	1.29349	1.8724950000000002	3.9702785133894323	0.0034800521081085538
ACTL6A	(179294701, 179298427)	2.70127	1.8724950000000002	2.9242686301492227	0.00015189758101898722
ACTL6A	(179298489, 179298681)	1.151605	1.8724950000000002	2.861964564983764	0.022932630654792445
ACTL6A	(179298796, 179298927)	1.521515	1.8724950000000002	2.801622832579422	0.00777026110346972
ACTL6A	(179299008, 179301140)	1.665805	1.8724950000000002	2.2587925325354843	0.012288609355938418
ACTL6A	(179301236, 179304333)	3.41094	1.8724950000000002	0.9440310468080821	0.0141599468112241
ACTL6A	(179304420, 179305717)	2.472335	1.8724950000000002	0.24159074101110042	0.237162881303653
ACTN1	(69392389, 69445668)	1.9220199999999998	1.8724950000000002	17.56070388456218	1.0837935988677447e-15
ACTN4	(39138547, 39191239)	2.145945	1.8724950000000002	93.06883446565149	8.527243917364436e-88
ACTN4	(39191761, 39195573)	0.7007895	1.8724950000000002	79.59339503177807	4.342718284591907e-25
ACTN4	(39195660, 39196683)	0.7188915	1.8724950000000002	76.14214035443624	1.2204058224256938e-24
ACTN4	(39196771, 39198756)	1.010234	1.8724950000000002	69.69668905161674	1.713789956199075e-31
ACTN4	(39198835, 39200034)	0.833286	1.8724950000000002	65.72308231500155	1.1363246158721251e-24
ACTN4	(39200116, 39200896)	0.87476	1.8724950000000002	63.04291877277753	7.643634683867846e-25
ACTN4	(39200982, 39205108)	0.5552889999999999	1.8724950000000002	49.94680642956688	6.951704438800162e-13
ACTN4	(39205201, 39207725)	0.8738675	1.8724950000000002	41.809929411005086	9.249805725694359e-17
ACTN4	(39207956, 39208566)	0.9166825	1.8724950000000002	39.19505987619025	1.6710648026556158e-16
ACTN4	(39208714, 39212177)	1.491895	1.8724950000000002	27.967599840261094	4.2140302785150367e-19
ACTN4	(39214362, 39214576)	0.942453	1.8724950000000002	20.508536803375442	2.683875355550831e-09
ACTR10	(58667012, 58669572)	0.171894	1.8724950000000002	15.654814738755931	0.06211325132870623
ACTR10	(58669645, 58674653)	0.2109365	1.8724950000000002	14.15888391694789	0.04534887339674758
ACTR10	(58674736, 58675716)	0.2026135	1.8724950000000002	13.845919054995132	0.054578688346970425
ACTR10	(58675825, 58678009)	0.06212465	1.8724950000000002	13.170821756351984	0.42704252971802886
ACTR10	(58678117, 58680348)	0.045194399999999996	1.8724950000000002	12.482181293409843	0.5554515169687565
ACTR10	(58680416, 58681922)	0.031568650000000004	1.8724950000000002	12.018769541092217	0.6729158943958568
ACTR1A	(104250370, 104262356)	0.4010085	0.10552595000000001	13.579250887606756	0.0008991771662979077
ACTR2	(65455091, 65466985)	0.5977885	0.8748965	13.859336007785913	0.00014987804412208296
ACTR2	(65467096, 65473657)	0.429253	0.8748965	12.235380249288554	0.00351303666903728
ACTR3B	(152511730, 152513565)	0.0618143	0.3464555	8.345211856474267	0.5066031738795348
ACTR3B	(152513673, 152517383)	0.042367249999999995	0.3464555	7.856270460332869	0.638765561294932
ACTR3B	(152517527, 152520426)	0.021174075	0.3464555	7.306137691998586	0.807330489746579
ACTR3B	(152520600, 152522114)	0.028868574999999997	0.3464555	6.920366031463185	0.755922383563512
ACTR6	(100594697, 100598717)	0.47020300000000004	0.27474	6.050365898915366	0.021442449370964813
ACTR6	(100598835, 100599453)	0.35943349999999996	0.27474	5.336171065039974	0.06364108523660394
ACTR6	(100599522, 100601440)	0.238331	0.27474	4.543783644384029	0.18131606755694035
ACTR6	(100601564, 100603850)	0.165059	0.27474	3.78089435916551	0.33468574886949604
ACTR6	(100604129, 100606033)	0.1287357	0.27474	3.0898622804800215	0.45745962454013117
ACTR6	(100606306, 100612192)	0.012136165	0.27474	1.1402211569692922	0.9445342236627025
ACTR8	(53908391, 53909974)	0.208502	0.1894135	3.7219224643505	0.2190762375852944
ACTR8	(53910107, 53910646)	0.29256499999999996	0.1894135	4.196463069367976	0.11512862824473062
ACTR8	(53910740, 53911240)	0.18594549999999999	0.1894135	4.615923068445922	0.21389702564462137
ACTR8	(53911414, 53911673)	0.2014805	0.1894135	4.921691047571766	0.1797607029418519
ACTR8	(53911778, 53912383)	0.191615	0.1894135	5.423065793944398	0.1758572888535581
ACTR8	(53912494, 53913965)	0.2202925	0.1894135	6.540213468256371	0.10945220064359738
ACTR8	(53914136, 53916005)	0.2452855	0.1894135	7.9807831620594225	0.061526225146210756
ADAM10	(58891923, 58902495)	0.7853	1.845401	1.9354996439218581	0.15343141449381933
ADAM10	(58902716, 58903197)	0.8790155	1.845401	2.023173206427579	0.11441097305418364
ADAM10	(58903306, 58904006)	0.9534555	1.845401	2.124210118204118	0.08699939075082111
ADAM10	(58957396, 58971322)	1.1380050000000002	1.845401	22.67158878305144	3.858469954528338e-12
ADAM10	(58971481, 58974394)	0.9323714999999999	1.845401	23.148656283247902	2.8115917967317826e-10
ADAM10	(59009926, 59041678)	0.503073	1.845401	29.315737127658412	3.0927809483694997e-07
ADAM9	(38854679, 38865404)	0.585913	0.0927487	19.005614724765906	1.993007356204988e-06
ADAM9	(38865502, 38869176)	0.8651005	0.0927487	18.64851068031672	9.54133348561984e-09
ADAM9	(38869235, 38871483)	0.9529125	0.0927487	18.430101605411025	2.0927534403892876e-09
ADAM9	(38871562, 38873636)	0.500049	0.0927487	18.22627206996588	1.722775811355839e-05
ADAM9	(38873713, 38874737)	0.46636350000000004	0.0927487	18.1220378300564	3.543135225314659e-05
ADAM9	(38874933, 38876371)	0.6378195	0.0927487	17.967343236039973	1.3386475008128223e-06
ADAM9	(38876437, 38879161)	0.48250499999999996	0.0927487	17.703207423735297	3.1459688128519774e-05
ADAM9	(38879233, 38880674)	0.850626	0.0927487	17.559968182152154	3.203184213135694e-08
ADAM9	(38880844, 38883321)	0.8920135	0.0927487	17.309370513632274	1.855180625955546e-08
ADAM9	(38883403, 38884195)	0.41648450000000004	0.0927487	17.226626893576974	0.00013947356566314408
ADAM9	(38884329, 38899464)	1.40225	0.0927487	15.781075023297385	1.5211043855472325e-11
ADAT1	(75646759, 75651039)	0.26169549999999997	0.1588735	4.518173227641487	0.11580056090286545
ADAT1	(75654718, 75656300)	0.1142065	0.1588735	7.993066219021939	0.2335132118646325
ADCY3	(25065253, 25095438)	0.04445535	0.1588735	14.409025074101738	0.41177648712394216
ADCY3	(25095588, 25141181)	0.0153878	0.1588735	19.015039293701527	0.6804184989698996
ADCY9	(4016967, 4024669)	0.011669200000000001	0.1588735	6.559194847043798	0.8629332186545279
ADCY9	(4024711, 4027482)	0.010964175	0.1588735	8.094221062079917	0.8560030873927805
ADCY9	(4027631, 4029116)	0.010974225	0.1588735	8.98587866441516	0.8475486251617818
ADCY9	(4029276, 4033232)	0.01103629	0.1588735	11.231939062953614	0.8260348642397342
ADCY9	(4033441, 4038994)	0.0122574	0.1588735	14.376205344872615	0.7783839464915644
ADCY9	(4039097, 4042146)	0.010986735000000001	0.1588735	16.09622049943851	0.783712862214663
ADCY9	(4042364, 4043406)	0.02814655	0.1588735	16.78379000919518	0.5296635279519041
ADCY9	(4043511, 4057368)	0.007308645	0.1588735	24.402715005403635	0.7998533034834541
ADCY9	(4057559, 4163750)	0.025733835	0.1588735	72.58120550105949	0.13293226925105062
ADD3	(111768057, 111860382)	0.0707807	0.1588735	57.384880787572854	0.011912006442190266
ADD3	(111860606, 111872534)	0.09304984999999999	0.1588735	53.60290771286218	0.004301639246802051
ADD3	(111872673, 111876016)	0.030688415	0.1588735	47.14265788164177	0.19723865029939555
ADD3	(111877180, 111878344)	0.04750985	0.1588735	42.505640297175376	0.10217546808420952
ADD3	(111878494, 111878968)	0.030025999999999997	0.1588735	40.9435035667768	0.24598702763861824
ADD3	(111884032, 111885583)	0.12415185	0.1588735	24.383352170003448	0.027196514354313465
ADD3	(111885703, 111886174)	0.05142785	0.1588735	22.903828439770166	0.23262492941807167
ADD3	(111886261, 111890120)	0.20218945	0.1588735	13.025316359397124	0.03160229347928659
ADD3	(111890244, 111893083)	0.011019649999999999	0.1588735	5.607670314251323	0.8791005591040817
ADGRA3	(22394313, 22403053)	0.007133135	0.058588549999999996	32.906219020046535	0.7049600464168545
ADGRA3	(22415437, 22422508)	0.02542405	0.058588549999999996	78.44868832608661	0.0949019641025043
ADGRA3	(22438264, 22439878)	0.0671342	0.058588549999999996	119.11035328861124	0.00015689746103038837
ADGRA3	(22440043, 22444272)	0.0641733	0.058588549999999996	128.19482245024167	0.00012762786741370025
ADGRA3	(22444486, 22446595)	0.1247864	0.058588549999999996	132.78339400759342	2.034246229664887e-08
ADGRA3	(22446756, 22449062)	0.13782975	0.058588549999999996	137.8097777392992	1.6808024695431565e-09
ADGRA3	(22449134, 22456488)	0.1420651	0.058588549999999996	139.4268210440889	7.294529277795227e-10
ADGRA3	(22456560, 22463359)	0.09404850000000001	0.058588549999999996	140.92301072187104	6.732686731071811e-07
ADGRA3	(22463431, 22475394)	0.05920715	0.058588549999999996	152.40065911524587	5.997269591862945e-05
ADGRG2	(19017397, 19017978)	1.688945	0.058588549999999996	1.0784073501332987	0.005424703205313498
ADGRG2	(19018078, 19020963)	1.2524350000000002	0.058588549999999996	1.37155291923799	0.008020094754523465
ADGRG2	(19021232, 19022875)	1.21787	0.058588549999999996	1.5593232134182813	0.006871599049890548
ADGRG2	(19022997, 19024119)	2.0328150000000003	0.058588549999999996	1.68149175210044	0.000918091916328376
ADGRG2	(19024383, 19025352)	1.655685	0.058588549999999996	1.802580022353732	0.001728139118988271
ADGRG2	(19025475, 19026097)	2.873595	0.058588549999999996	1.8757436568538974	9.114207802890738e-05
ADGRG2	(19086953, 19100819)	2.803835	0.058588549999999996	20.731010389818543	1.1671680438945808e-27
ADGRG6	(142630781, 142688705)	0.32184199999999996	0.4121915	14.746936507051238	0.0048768773071372765
ADGRG6	(142689047, 142691306)	0.3733865	0.4121915	14.210020149339773	0.0026038572025229327
ADGRG6	(142691930, 142703087)	0.29915	0.4121915	11.778104882058422	0.0170930274139684
ADGRG6	(142711480, 142714084)	0.16338	0.4121915	7.671591337504787	0.2044851329257055
ADGRG6	(142714137, 142715032)	0.468313	0.4121915	7.545889771327807	0.013665986534541177
ADGRG6	(142715095, 142718749)	0.160214	0.4121915	7.053028250779463	0.23261897200458612
ADGRG6	(142718892, 142721621)	0.29957500000000004	0.4121915	6.672210847762288	0.07846603478539023
ADGRG6	(142721733, 142723130)	0.19052000000000002	0.4121915	6.472122595271716	0.1992849855005457
