gene	intron	splicingRate	cleavageRate	tau	fracSplicedCT
AATF	(35388982, 35413900)	0.01379565	0.7191875000000001	0.04970443677690106	0.980506193853216
ABCA1	(107546736, 107547676)	0.2321505	0.7191875000000001	0.5656189901222426	0.6629497765104021
ABCA1	(107547920, 107548578)	0.1458545	0.7191875000000001	0.6407903550318448	0.7572073787426546
ABCA1	(107549257, 107550200)	0.5969075	0.7191875000000001	0.7759654702018821	0.34387336855320144
ABCA1	(107550335, 107550706)	0.754426	0.7191875000000001	0.8181347724682446	0.26327060275136943
ABCA1	(107550848, 107553202)	1.199997	0.7191875000000001	1.0261477733710898	0.10938212624034103
ABCA1	(107553309, 107554216)	2.2018005	0.7191875000000001	1.1106530549878695	0.021343851997729733
ABCA1	(107554279, 107555066)	0.3399445	0.7191875000000001	1.1814908157119977	0.45442418646125565
ABCA1	(107555581, 107556667)	0.73127	0.7191875000000001	1.3149158214994383	0.1895560171564256
ABCA1	(107556791, 107558333)	0.8018345	0.7191875000000001	1.4537578325187255	0.1473876868257556
ABCA1	(107558705, 107560701)	0.635841	0.7191875000000001	1.6511035000419394	0.1857608910451405
ABCA1	(107560879, 107562099)	0.8058879999999999	0.7191875000000001	1.7676107817976199	0.11347492277906575
ABCA1	(107562269, 107562790)	0.8200005	0.7191875000000001	1.8251977143392324	0.10460632932354785
ABCA1	(107562865, 107564334)	0.9033070000000001	0.7191875000000001	1.9538724232310578	0.0758843663173828
ABCA1	(107564440, 107565564)	0.9854095	0.7191875000000001	2.0563788299259684	0.055613064618935844
ABCA1	(107565597, 107566906)	0.8231875	0.7191875000000001	2.1682191533280584	0.078253046538902
ABCA1	(107567001, 107568521)	1.3126235	0.7191875000000001	2.302810898703898	0.017226878840269088
ABCA1	(107602800, 107607757)	0.61321	0.7191875000000001	13.142245769871545	0.00017070567965907484
ABCA1	(107607850, 107620802)	0.6956845	0.7191875000000001	15.881139013959743	8.089573898776995e-06
ABCA1	(107620979, 107623959)	0.5314885	0.7191875000000001	16.543974274334325	8.729219943712716e-05
ABCA1	(107624081, 107645319)	0.556646	0.7191875000000001	19.15567777565628	1.3188513745027901e-05
ABCA1	(107645438, 107646707)	0.387642	0.7191875000000001	19.271344924271407	0.000370182108777888
ABCA1	(107646849, 107651382)	0.322572	0.7191875000000001	19.660929880882158	0.0012154878495877534
ABCA1	(107651476, 107665894)	0.261375	0.7191875000000001	20.87026825314637	0.003135487393137953
ABCA1	(107666052, 107690215)	0.162556	0.7191875000000001	22.89702669800841	0.019725793859003065
ABCA5	(67244458, 67246045)	0.003039685	0.7191875000000001	0.5925068871547534	0.9939993942064848
ABCA5	(67246762, 67247887)	0.006422495	0.7191875000000001	0.7920311442185675	0.9861198431456327
ABCA5	(67248007, 67249713)	0.0732044	0.7191875000000001	0.989822291557612	0.8441767920750883
ABCA5	(67250631, 67251683)	0.385514	0.7191875000000001	1.2032114264195624	0.40939976123057964
ABCA5	(67251991, 67252297)	0.566011	0.7191875000000001	1.2666443092420243	0.2732191742977807
ABCA5	(67252424, 67255846)	0.4646945	0.7191875000000001	1.6302018420562785	0.284797215757371
ABCA5	(67255938, 67256478)	0.4019825	0.7191875000000001	1.6949435610584214	0.324540932902807
ABCA5	(67261046, 67264083)	0.338016	0.7191875000000001	3.146065588688658	0.23487991468149183
ABCA5	(67264197, 67266753)	0.2379875	0.7191875000000001	3.6676114012126684	0.3138909006487627
ABCA5	(67266891, 67267302)	0.48736	0.7191875000000001	3.7748505963721	0.09469374435843571
ABCA5	(67267430, 67270099)	0.3120305	0.7191875000000001	4.321204018705306	0.18109722181210244
ABCB7	(74273420, 74280057)	0.01074955	0.165416	2.449581698153711	0.9145779602215774
ABCB7	(74280165, 74282162)	0.044573100000000004	0.165416	3.2154273836361185	0.6825539702066862
ABCB7	(74282266, 74284904)	0.01551165	0.165416	4.282002772372042	0.8555124414953997
ABCB7	(74285076, 74288841)	0.0107939	0.165416	5.8134058742879215	0.8816486074211717
ABCB7	(74288971, 74289125)	0.01418235	0.165416	5.923875389386756	0.8468142347833839
ABCB7	(74289289, 74290199)	0.010207	0.165416	6.303819376206095	0.883186204578525
ABCB7	(74290357, 74291343)	0.046259049999999996	0.165416	6.547645848668473	0.5772518191546746
ABCB7	(74291518, 74293523)	0.008702465	0.165416	7.012280210528603	0.8937792029397331
ABCB7	(74293791, 74295196)	0.0082987	0.165416	7.3688551130019935	0.8957421350206961
ABCB7	(74295465, 74296356)	0.01286715	0.165416	7.616091745918394	0.8412159296067709
ABCB7	(74296489, 74318776)	0.05597825	0.165416	11.779321524555892	0.38640573258251926
ABCB7	(74318896, 74332720)	0.21860000000000002	0.165416	14.126340465735371	0.019638983557281733
ABCB7	(74332807, 74334588)	0.175786	0.165416	14.440757518383336	0.038292770312783185
ABCC1	(16101849, 16103632)	1.16894	0.165416	18.040595026677426	8.604818423038618e-11
ABCC1	(16103758, 16108347)	0.9082034999999999	0.165416	15.863340390040218	8.526782258359445e-08
ABCC1	(16108485, 16110352)	0.786389	0.165416	14.937487676051331	1.3756658839131202e-06
ABCC1	(16225792, 16228206)	0.2430227	0.165416	1.153987640185548	0.30595308039576763
ABCC1	(16228365, 16230334)	0.0058804700000000005	0.165416	0.9766543068522147	0.960140672645982
ABCC1	(16230501, 16232220)	0.012780699999999999	0.165416	0.8194876401855495	0.9186058773679101
ABCC1	(16232415, 16235029)	1.7852227999999999	0.165416	0.4144333012181143	0.04046554316791073
ABCC2	(101542634, 101544364)	0.49162400000000006	0.509129	17.154990958606902	0.0001105976354831525
ABCC2	(101544538, 101551990)	1.14521	0.509129	15.915763714203042	3.735638237214323e-09
ABCC2	(101552116, 101553307)	0.709821	0.509129	15.701750826597499	6.031733179862743e-06
ABCC2	(101553756, 101554169)	0.425411	0.509129	15.561675572902754	0.000726362777653256
ABCC2	(101554225, 101556853)	0.4525245	0.509129	15.125524782976191	0.0005639058146166668
ABCC2	(101557088, 101558963)	0.450832	0.509129	14.782649161983255	0.0006764293684796865
ABCC2	(101559127, 101560142)	0.6030675	0.509129	14.591061314992414	6.904268545498004e-05
ABCC2	(101560320, 101563775)	0.6669805	0.509129	14.000697745766185	3.809383131684892e-05
ABCC2	(101564030, 101565138)	0.229342	0.509129	13.779209844622407	0.02924543008141631
ABCC2	(101565204, 101567140)	0.6309994999999999	0.509129	13.45388425541489	9.182838806101643e-05
ABCC2	(101567278, 101567839)	0.727374	0.509129	13.340296549692583	2.5148156780672792e-05
ABCC2	(101567986, 101569890)	0.684739	0.509129	13.007008446063903	5.77921116136552e-05
ABCC2	(101569975, 101571292)	0.772207	0.509129	12.742039637545274	2.1180082080499628e-05
ABCC2	(101571359, 101572774)	0.7804905	0.509129	12.427326264843057	2.4208393159424897e-05
ABCC2	(101577241, 101578546)	0.73964	0.509129	10.823901589471518	0.00013598000648916674
ABCC2	(101579026, 101590063)	1.372855	0.509129	6.405952501986328	4.1004681367817015e-05
ABCC2	(101590608, 101591367)	0.7170000000000001	0.509129	5.930951304421615	0.005908235854477435
ABCC2	(101591888, 101594136)	0.9338664999999999	0.509129	4.922302289040717	0.0035580301058548173
ABCC2	(101594292, 101595847)	0.8893345	0.509129	3.920965205988842	0.01113705300368105
ABCC2	(101596047, 101601723)	1.10575	0.509129	1.409590466930342	0.0663395819903342
ABCC2	(101601850, 101603555)	1.10541	0.509129	1.1570606668700663	0.08776172957468809
ABCC2	(101603657, 101604078)	1.49207	0.509129	1.0849683713288396	0.050405795765557516
ABCC2	(101604222, 101605380)	1.5339800000000001	0.509129	0.9054957732510669	0.06212921622893794
ABCC2	(101605539, 101606717)	1.2184425	0.509129	0.7211986429669031	0.12239404047060076
ABCC2	(101606884, 101610358)	2.179965	0.509129	0.21930944972483601	0.11737925216805874
ABCC2	(101610553, 101611258)	1.350514	0.509129	0.0952500501319058	0.24073105657395896
ABCE1	(146019571, 146025537)	0.681233	0.8187905	6.5195619456666645	0.006430207020660892
ABCE1	(146026842, 146029166)	0.4728865	0.8187905	5.455763586547115	0.04803500087127407
ABCE1	(146029264, 146030283)	0.558851	0.8187905	5.12832826906667	0.0338345980798788
ABCE1	(146030401, 146031254)	0.5996815	0.8187905	4.843691121999962	0.03161324119189808
ABCE1	(146031392, 146031526)	0.4764665	0.8187905	4.763957544242862	0.0653170394353788
ABCE1	(146031596, 146032119)	4.4596375	0.8187905	4.5901266192062415	1.997696517321622e-10
ABCE1	(146032216, 146033390)	0.554648	0.8187905	4.217548026083909	0.05746960643831567
ABCF3	(183904068, 183904294)	0.263182	0.346843	4.43413226624048	0.17699894444124684
ABCF3	(183904442, 183904583)	0.2920415	0.346843	4.263027266754235	0.15632277537531888
ABCF3	(183904663, 183905184)	0.159231	0.346843	3.9071999148814545	0.3678948831219345
ABCF3	(183905231, 183905451)	0.14465925000000002	0.346843	3.7491202094737464	0.41027024303145865
ABCF3	(183905771, 183905928)	0.225825	0.346843	3.466708151498178	0.2768433981009806
ABCF3	(183906195, 183906548)	0.2868045	0.346843	3.0996316820121144	0.22501034661593886
ABCF3	(183906932, 183907042)	0.23504350000000002	0.346843	2.807154624066767	0.30813828132578924
ABCF3	(183907065, 183907175)	0.230851	0.346843	2.728410800773789	0.319809922935852
ABCF3	(183907231, 183907344)	4.814090500000001	0.346843	2.628352859897749	2.1489225833329036e-07
ABCF3	(183907719, 183908786)	0.11088975	0.346843	1.7746040389317754	0.6223835921127048
ABCF3	(183909043, 183910388)	0.326265	0.346843	0.8261258064855272	0.3935412057830459
ABCF3	(183910477, 183910592)	0.31819850000000005	0.346843	0.7053458068481773	0.4166881434296279
ABCF3	(183910684, 183910889)	0.5711849999999999	0.346843	0.529504336787918	0.2792073459139667
ABCF3	(183911022, 183911152)	0.2642275	0.346843	0.37379286666721656	0.5142187790993159
ABCG2	(89042944, 89052212)	5.203305	0.346843	13.675348833629478	7.811441055476071e-33
ABCG2	(89052365, 89052954)	1.013993	0.346843	13.787433473064247	2.161391772977951e-07
ABCG2	(89053069, 89053727)	1.044543	0.346843	13.904200893930923	1.2279873310918776e-07
ABCG2	(89053787, 89060944)	5.513505	0.346843	14.99438262277285	7.38564264657606e-38
ABHD10	(111698050, 111700630)	0.12268345	0.344348	2.175796967744485	0.5645772236117803
ABHD10	(111700814, 111705110)	0.0049033	0.344348	1.3344011614867992	0.9795304883131154
ABHD10	(111705222, 111705760)	0.1073715	0.344348	1.2123236449538761	0.6692633518665898
ABHD10	(111705898, 111710223)	0.171916	0.344348	0.37412063528243555	0.6254506733374815
ABHD13	(108871007, 108881546)	0.0945469	0.2296875	1.2534177977753982	0.6292329199803307
ABHD4	(23067238, 23070571)	0.02256556	0.328078	3.885201152538455	0.8571086716900087
ABHD4	(23070660, 23072294)	0.0700986	0.328078	3.0483667380430743	0.6654242438262349
ABHD4	(23072667, 23072829)	0.0829048	0.328078	2.788525524023905	0.6335083298675991
ABHD4	(23072984, 23075327)	0.0503866	0.328078	1.575285612584867	0.8007196105238071
ABHD4	(23075439, 23078629)	0.207349	0.328078	0.38517604689887275	0.5657069774296009
ABHD4	(23078816, 23079764)	0.0584357	0.328078	0.21932824218331115	0.8380038970585579
ABHD5	(43732531, 43740767)	0.18181999999999998	0.1461355	6.466713962310591	0.13750134397254152
ABHD5	(43740853, 43743706)	0.111182	0.1461355	5.357857493059195	0.3130245148634739
ABI1	(27054247, 27057780)	0.043743185000000004	0.043282299999999996	14.405897217630512	0.26484327092815213
ABI1	(27066170, 27112066)	0.098883	0.043282299999999996	26.322432042632297	0.02254847737911437
ACAA1	(38164613, 38167055)	0.0278546	0.2411435	0.5469666167869778	0.8828961808870986
ACAA1	(38167372, 38168000)	0.05285905	0.2411435	0.8457985059641053	0.7843465295464419
ACAA1	(38168191, 38169276)	0.037749	0.2411435	1.2493006124085648	0.8248167324934257
ACAA1	(38169357, 38170780)	0.15397899999999998	0.2411435	1.7249018413211568	0.4679460291446709
ACAA1	(38170879, 38173086)	0.10776662	0.2411435	2.454114895757618	0.5305220121094505
ACAA1	(38173129, 38173416)	0.13106535	0.2411435	2.5584688888035987	0.46329580098925016
ACAA1	(38173496, 38175442)	0.067455	0.2411435	3.1991391612616513	0.6297408966165126
ACAA1	(38175500, 38178082)	0.07087964999999999	0.2411435	4.033971105629499	0.5806473646749795
ACAA2	(47323964, 47329056)	0.1227019	0.2411435	12.294400930459185	0.14662408481542819
ACAA2	(47329223, 47339838)	0.1175245	0.2411435	15.985539151945986	0.10272523530264462
ACAD11	(132294770, 132295787)	0.08279617	0.2411435	6.556863814546711	0.43255390963076845
ACAD11	(132297725, 132298335)	0.003755235	0.2411435	7.043574860146533	0.9589629053137327
ACAD11	(132298402, 132322072)	0.009209195	0.2411435	11.646644647505159	0.8652517851326912
ACAD11	(132322171, 132323941)	0.00789485	0.2411435	11.949148969490029	0.8811288165575202
ACAD11	(132324049, 132337477)	0.007797065	0.2411435	14.139998890510475	0.8675583808038781
ACAD11	(132338389, 132345534)	0.0665675	0.2411435	17.780550632913076	0.23993777908183575
ACAD11	(132345661, 132347183)	0.06747919999999999	0.2411435	18.727113314674334	0.22081767277564196
ACAD11	(132347290, 132349280)	0.1412795	0.2411435	19.405984724216673	0.04064810942486871
ACAD11	(132350323, 132358335)	0.08814345	0.2411435	21.8721494697201	0.10651983358963574
ACAD11	(132358500, 132360815)	0.15089049999999998	0.2411435	22.470174530438527	0.020723390335728918
ACAD11	(132361646, 132363640)	0.150608	0.2411435	23.15139259355528	0.01883533872943341
ACAD11	(132363740, 132378446)	0.14001615	0.2411435	29.5221075179925	0.010138675011731702
ACAD9	(128603589, 128612397)	0.10397185	0.1608365	4.505511443607866	0.3801975109063024
ACAD9	(128612499, 128614152)	0.193002	0.1608365	3.5519852987662883	0.22900932861601023
ACAD9	(128614259, 128615278)	0.207712	0.1608365	2.9402072707938576	0.23695137463404387
ACADM	(76190502, 76194085)	0.07470735	0.432527	11.807164397171846	0.3529565432558021
ACADM	(76194173, 76198328)	0.11826924999999999	0.432527	9.19262267743537	0.26476178124634053
ACADM	(76198607, 76199212)	0.083846	0.432527	8.834578372540397	0.3993453575866513
ACADM	(76199313, 76200475)	0.1230655	0.432527	8.323028647334118	0.2795237430488622
ACADM	(76200556, 76205664)	0.2098375	0.432527	6.221340979800166	0.18250425607620296
ACADM	(76205795, 76211490)	0.08257305000000001	0.432527	4.230480096388173	0.5921235029584023
ACADM	(76211599, 76215103)	0.05006365	0.432527	3.328357125815695	0.7586962852659804
ACADM	(76215244, 76216135)	0.06797485	0.432527	3.0706790450986183	0.701386989784916
ACADM	(76216231, 76226806)	0.01000231	0.432527	0.500796927590689	0.9725137415213705
ACADM	(76227055, 76228376)	0.00671011	0.432527	0.19330722234337472	0.9834467935335806
ACADVL	(7125001, 7125270)	0.006214104999999999	1.7872765000000002	1.2548842087461536	0.9887944461538715
ACADVL	(7125621, 7125985)	0.005466865	1.7872765000000002	0.9843045316491993	0.9916003161969423
ACADVL	(7126184, 7126451)	0.0025562	1.7872765000000002	0.807954700142653	0.9965116058354668
ACAP2	(195000157, 195006524)	0.5976065	0.18528899999999998	4.033293056596275	0.021249867801664532
ACAT1	(107992405, 108002633)	0.21312199999999998	0.4368465	7.044365614451253	0.14977047643806457
ACAT1	(108002681, 108004546)	0.31890799999999997	0.4368465	6.293679073052051	0.07767364106375536
ACAT1	(108004664, 108004947)	0.24815950000000003	0.4368465	6.136321361028484	0.13909026566654992
ACBD3	(226352630, 226353559)	0.1751895	0.4368465	10.745457495867862	0.10864163609772721
ACBD3	(226353701, 226374090)	0.1860515	0.4368465	18.2548998190603	0.02349065960769343
ACBD6	(180382606, 180399314)	0.3532455	0.474031	16.09337245695935	0.0019463924217351808
ACBD6	(180399397, 180461403)	0.569687	0.474031	31.879039640071042	5.8880182732871356e-09
ACBD6	(180461500, 180464595)	0.07733614999999999	0.474031	33.00527177913308	0.0669620759870485
ACBD6	(180464660, 180471179)	0.0625134	0.474031	36.86546856145107	0.08817230396925377
ACER3	(76637711, 76670022)	0.1395313	0.3199815	42.26838708724115	0.0019118830828937056
ACER3	(76687385, 76696686)	0.080124	0.3199815	25.74905154724339	0.10161317400085566
ACER3	(76696768, 76701582)	0.0643714	0.3199815	22.685818492321665	0.19327990498140077
ACER3	(76701618, 76709806)	0.07180410000000001	0.3199815	17.540387805296284	0.23179003705591353
ACER3	(76709865, 76726059)	0.00951714	0.3199815	7.371530198751586	0.9053216991598053
ACER3	(76726161, 76727718)	0.00823168	0.3199815	6.333559684430689	0.9253937177204316
ACER3	(76727823, 76730774)	0.008573045	0.3199815	4.421541666489347	0.9376807302228165
ACER3	(76730820, 76731317)	0.008688689999999999	0.3199815	4.081808098510898	0.9396412086160021
ACIN1	(23535217, 23538684)	0.049814275	0.3199815	7.7574993933546725	0.5879449721372422
ACO2	(41865186, 41895729)	0.7502133	0.3199815	13.306603953580474	1.3809910806973182e-05
ACO2	(41895866, 41903794)	0.08078060000000001	0.3199815	10.642637810670387	0.3379614407164689
ACO2	(41904053, 41907879)	0.1192729	0.3199815	8.419018362074235	0.2668746256633399
ACOT8	(44477314, 44483797)	0.0212047	0.1696535	4.378832700245685	0.8100782297999369
ACOX3	(8401379, 8407681)	0.2761745	0.1696535	4.41167270536344	0.11252649102799284
ACOX3	(8412082, 8416018)	0.19435799999999998	0.1696535	5.791074610477236	0.15122764147460038
ACOX3	(8416108, 8416580)	0.1883325	0.1696535	5.889140023465062	0.15631966695361693
ACOX3	(8416655, 8417492)	0.4639995	0.1696535	6.048278202548508	0.016177378101790374
ACOX3	(8417726, 8418104)	0.4097575	0.1696535	6.155068296407135	0.023509766555810063
ACOX3	(8418262, 8430077)	0.283624	0.1696535	8.24428037772961	0.03611589604743746
ACSL3	(223725976, 223752547)	0.2812615	0.3033225	20.295868828928928	0.0017215152823671428
ACTL6A	(179287688, 179287854)	0.0842742	0.0847092	12.646485961652033	0.1726741894558727
ACTL6A	(179291257, 179292157)	0.0891889	0.0847092	10.244838160822948	0.19534830635636874
ACTL6A	(179292255, 179294004)	0.10711760000000001	0.0847092	4.587613323673122	0.27014868236637846
ACTN1	(69357003, 69358769)	0.9787539999999999	0.0847092	3.6344550575510546	0.002271535504879263
ACTN1	(69359000, 69360371)	0.836571	0.0847092	4.759884975371777	0.0017146921071652004
ACTN1	(69360464, 69369193)	0.651699	0.0847092	9.782278865166617	0.0001959479051160991
ACTN1	(69369279, 69371371)	0.6234375000000001	0.0847092	10.224858577607401	0.00020387829593912575
ACTN1	(69371453, 69376034)	0.4607135	0.0847092	10.613441910940734	0.0011684317127387625
ACTN1	(69376113, 69376671)	0.4861625	0.0847092	10.666525244274068	0.0008303984969842211
ACTN1	(69376759, 69378872)	0.3413225	0.0847092	10.849941910940734	0.004899516069202858
ACTN1	(69378959, 69387722)	0.397233	0.0847092	11.587441910940735	0.001761632596865381
ACTN1	(69387842, 69392274)	0.325071	0.0847092	11.966775244274068	0.004226215786694594
ACTN1	(69392389, 69445668)	0.2018065	0.0847092	19.88496892540061	0.005345580677701614
ACTR10	(58667012, 58669572)	0.170873	0.0847092	15.019513958491817	0.02545738823384665
ACTR10	(58669645, 58674653)	0.19073	0.0847092	12.913659001436663	0.02619557222578775
ACTR10	(58674736, 58675716)	0.17312699999999998	0.0847092	12.473091432188557	0.03791042322619864
ACTR10	(58675825, 58678009)	0.0379206	0.0847092	11.716253711783695	0.44297886585886276
ACTR10	(58678117, 58680348)	0.036958950000000004	0.0847092	10.994309955546392	0.46374929089041983
ACTR10	(58680416, 58681922)	0.01486633	0.0847092	10.508487179865538	0.7276647278905355
ACTR1A	(104250370, 104262356)	0.275991	0.150611	10.934684999634666	0.017265831502669138
ACTR1B	(98273423, 98273614)	0.056137900000000004	0.157668	0.356576577172674	0.722820399428386
ACTR1B	(98273972, 98274405)	0.0841908	0.157668	0.5891009568458685	0.620357465899176
ACTR1B	(98274779, 98274889)	1.851289	0.157668	0.7752401476694045	0.018684276042234736
ACTR1B	(98275940, 98277033)	0.1055577	0.157668	1.882244452091331	0.4910517901576411
ACTR2	(65455091, 65466985)	0.5928005000000001	0.157668	14.801136835685988	3.2498148532262884e-05
ACTR2	(65467096, 65473657)	0.41747449999999997	0.157668	13.177838386852738	0.0011187561721722394
ACTR3B	(152497740, 152498705)	0.129976465	0.239537	9.494171087931962	0.18871863373701706
ACTR3B	(152508818, 152511634)	0.09770975	0.239537	7.082494912178845	0.3555335101762319
ACTR3B	(152511730, 152513565)	0.14388855	0.239537	6.722301030565472	0.23747338534540438
ACTR3B	(152513673, 152517383)	0.07295951	0.239537	4.646432193150648	0.546136232799521
ACTR3B	(152517527, 152520426)	0.08297395	0.239537	3.3565463219253964	0.5621789280765682
ACTR6	(100594697, 100598717)	0.43196500000000004	0.32059499999999996	6.643692671106525	0.024157876861110383
ACTR6	(100598835, 100599453)	0.24463200000000002	0.32059499999999996	5.9987966499473	0.13073977285951635
ACTR6	(100599522, 100601440)	0.223508	0.32059499999999996	4.940881523537347	0.1952867143225115
ACTR6	(100601564, 100603850)	0.10164835	0.32059499999999996	4.180155732097614	0.49643183536962215
ACTR6	(100604129, 100606033)	0.1413955	0.32059499999999996	3.491083365826684	0.423590046956436
ACTR6	(100606306, 100612192)	0.0051402800000000005	0.32059499999999996	1.546971270607881	0.9764241098789299
ACTR6	(100612364, 100613785)	0.00464894	0.32059499999999996	1.0441346790047712	0.9809331558001543
ACTR6	(100613924, 100617563)	0.005504594999999999	0.32059499999999996	0.09174759487159179	0.9826235132579848
ACTR8	(53908391, 53909974)	0.3024705	0.2749985	1.2376182075467943	0.3275114979623894
